,threshold,mean_acc,std_acc,mean_dice,std_dice,mean_iou,std_iou,mean_aupro,std_aupro,mean_auroc,std_auroc
0,0.999,0.08692392676767675,1.3877787807814457e-17,0.14734519242454688,0.0,0.0869239267668279,0.0,0.7195915381113688,0.020356681790419818,0.7028265358755856,0.03641370094431517
1,0.995,0.08692392676767675,1.3877787807814457e-17,0.14734519242454688,0.0,0.0869239267668279,0.0,0.7195915381113688,0.020356681790419818,0.7028265358755856,0.03641370094431517
2,0.99,0.08692392676767675,1.3877787807814457e-17,0.14734519242454688,0.0,0.0869239267668279,0.0,0.7195915381113688,0.020356681790419818,0.7028265358755856,0.03641370094431517
