,threshold,mean_acc,std_acc,mean_dice,std_dice,mean_iou,std_iou,mean_aupro,std_aupro,mean_auroc,std_auroc
0,0.985,0.3560803345959596,0.029907578999733623,0.18975583930412368,0.006274207864170947,0.11797931029705945,0.00460854576979547,0.7192326188087463,0.00420575984494496,0.8012010733517325,0.0033496574874911163
1,0.97,0.6410392992424242,0.02279837489664588,0.2265429185358349,0.0029839825812529573,0.14648191934454644,0.0023325525011494235,0.7192326188087463,0.00420575984494496,0.8012010733517325,0.0033496574874911163
2,0.95,0.7937710437710438,0.014235258928556292,0.22093079845272068,0.006054270944153776,0.14908640925957325,0.004577475955413293,0.7192326188087463,0.00420575984494496,0.8012010733517325,0.0033496574874911163
