,threshold,mean_acc,std_acc,mean_dice,std_dice,mean_iou,std_iou,mean_aupro,std_aupro,mean_auroc,std_auroc
0,0.999,0.11989182692307693,0.07078204972749343,0.031110390309578694,0.0017435003843310516,0.016219205977806492,0.0009461804252490112,0.8569924434026083,0.020019010259179945,0.8886812175346375,0.018613519098348262
1,0.995,0.9779230101495727,0.001084577092165195,0.3400929095151482,0.006631657268817337,0.32441764724832084,0.006178816295253051,0.8569924434026083,0.020019010259179945,0.8886812175346375,0.018613519098348262
2,0.99,0.9833149706196581,0.000324770907758154,0.3265271894089323,0.002141085197846838,0.31787113514861637,0.0016696382335257037,0.8569924434026083,0.020019010259179945,0.8886812175346375,0.018613519098348262
