,threshold,mean_acc,std_acc,mean_dice,std_dice,mean_iou,std_iou,mean_aupro,std_aupro,mean_auroc,std_auroc
0,0.999,0.9057223412298386,0.017468524814987604,0.3551200750984386,0.03247224066386826,0.3303291629151615,0.030949673414387414,0.9299132227897644,0.005941380735790827,0.9663342547955086,0.0028663161228631912
1,0.995,0.9891659316196236,0.0014498392007235615,0.3884546942303195,0.0066980535893969885,0.3709257122508633,0.004462574683061714,0.9299132227897644,0.005941380735790827,0.9663342547955086,0.0028663161228631912
2,0.99,0.9939673639112904,6.201178076180707e-05,0.36226075090218585,0.005339689816790971,0.35605853228802503,0.0034469073564224067,0.9299132227897644,0.005941380735790827,0.9663342547955086,0.0028663161228631912
