,threshold,mean_acc,std_acc,mean_dice,std_dice,mean_iou,std_iou,mean_aupro,std_aupro,mean_auroc,std_auroc
0,0.999,0.9075310819892474,0.037036604174353234,0.3542550442021255,0.03849470200778953,0.3292704992041114,0.0346162978226814,0.9235680898030599,0.0132209635612254,0.9533952625609898,0.008348297419579766
1,0.995,0.9864646337365591,0.0010777138015370575,0.3764413435367593,0.004402395419052168,0.3616625689166499,0.002546623381167696,0.9235680898030599,0.0132209635612254,0.9533952625609898,0.008348297419579766
2,0.99,0.9927020329301075,0.00027048149513593067,0.35212017840344617,0.0020370444411360236,0.34695195829205366,0.001264030313784846,0.9235680898030599,0.0132209635612254,0.9533952625609898,0.008348297419579766
