,threshold,mean_acc,std_acc,mean_dice,std_dice,mean_iou,std_iou,mean_aupro,std_aupro,mean_auroc,std_auroc
0,0.999,0.5421982133438819,0.1196959955353102,0.14053403830884623,0.0423133363664847,0.09928745551560314,0.037209499183967154,0.653816282749176,0.002356966482443731,0.7494494384169061,0.009556805557060465
1,0.995,0.9556962025316457,0.0012028663232220894,0.28756757754010237,0.0013081251958333667,0.27916545437709606,0.000981617392814276,0.653816282749176,0.002356966482443731,0.7494494384169061,0.009556805557060465
2,0.99,0.9644193367616034,0.00011117762364217811,0.2858718683832364,0.0011484347878645826,0.2811699849977014,0.0005760527785170713,0.653816282749176,0.002356966482443731,0.7494494384169061,0.009556805557060465
